N,itm,Date,t,s
1,1,2025-10-29 18:30:00,8.8,34.0
2,2,2025-10-29 19:30:00,8.84,34.0
3,3,2025-10-29 20:30:00,8.89,34.0
4,4,2025-10-29 21:30:00,8.93,34.0
5,5,2025-10-29 22:30:00,8.96,34.0
6,6,2025-10-29 23:30:00,8.98,34.0
7,7,2025-10-30 00:30:00,8.98,34.0
8,8,2025-10-30 01:30:00,8.98,34.0
9,9,2025-10-30 02:30:00,8.97,34.0
10,10,2025-10-30 03:30:00,8.96,34.0
11,11,2025-10-30 04:30:00,8.97,34.0
12,12,2025-10-30 05:30:00,8.98,34.0
13,13,2025-10-30 06:30:00,8.99,34.0
14,14,2025-10-30 07:30:00,9.02,34.0
15,15,2025-10-30 08:30:00,9.06,34.0
16,16,2025-10-30 09:30:00,9.13,34.0
17,17,2025-10-30 10:30:00,9.21,34.0
18,18,2025-10-30 11:30:00,9.31,34.0
19,19,2025-10-30 12:30:00,9.4,34.0
20,20,2025-10-30 13:30:00,9.45,34.0
21,21,2025-10-30 14:30:00,9.42,34.0
22,22,2025-10-30 15:30:00,9.33,34.0
23,23,2025-10-30 16:30:00,9.25,34.0
24,24,2025-10-30 17:30:00,9.21,34.0
25,25,2025-10-30 18:30:00,9.2,34.0
26,26,2025-10-30 19:30:00,9.2,34.0
27,27,2025-10-30 20:30:00,9.19,34.0
28,28,2025-10-30 21:30:00,9.14,34.0
29,29,2025-10-30 22:30:00,9.09,34.0
30,30,2025-10-30 23:30:00,9.04,34.0
31,31,2025-10-31 00:30:00,8.98,34.0
32,32,2025-10-31 01:30:00,8.92,34.0
33,33,2025-10-31 02:30:00,8.88,34.0
34,34,2025-10-31 03:30:00,8.85,34.0
35,35,2025-10-31 04:30:00,8.84,34.0
36,36,2025-10-31 05:30:00,8.84,34.0
37,37,2025-10-31 06:30:00,8.84,34.0
38,38,2025-10-31 07:30:00,8.86,34.0
39,39,2025-10-31 08:30:00,8.89,34.0
40,40,2025-10-31 09:30:00,8.9,34.0
41,41,2025-10-31 10:30:00,8.91,34.0
42,42,2025-10-31 11:30:00,8.91,34.0
43,43,2025-10-31 12:30:00,8.91,34.0
44,44,2025-10-31 13:30:00,8.92,34.0
45,45,2025-10-31 14:30:00,8.96,34.0
46,46,2025-10-31 15:30:00,9.01,34.0
47,47,2025-10-31 16:30:00,9.07,34.0
48,48,2025-10-31 17:30:00,9.12,34.0
49,49,2025-10-31 18:30:00,9.14,34.0
50,50,2025-10-31 19:30:00,9.15,34.0
51,51,2025-10-31 20:30:00,9.15,34.0
52,52,2025-10-31 21:30:00,9.15,34.0
53,53,2025-10-31 22:30:00,9.16,34.0
54,54,2025-10-31 23:30:00,9.16,34.0
55,55,2025-11-01 00:30:00,9.13,34.0
56,56,2025-11-01 01:30:00,9.06,34.0
57,57,2025-11-01 02:30:00,8.97,34.0
58,58,2025-11-01 03:30:00,8.9,34.0
59,59,2025-11-01 04:30:00,8.85,34.0
60,60,2025-11-01 05:30:00,8.81,34.0
61,61,2025-11-01 06:30:00,8.77,34.0
62,62,2025-11-01 07:30:00,8.73,34.0
63,63,2025-11-01 08:30:00,8.69,34.0
64,64,2025-11-01 09:30:00,8.65,34.0
65,65,2025-11-01 10:30:00,8.61,34.0
66,66,2025-11-01 11:30:00,8.57,34.0
67,67,2025-11-01 12:30:00,8.55,34.0
68,68,2025-11-01 13:30:00,8.54,34.0
69,69,2025-11-01 14:30:00,8.54,34.0
70,70,2025-11-01 15:30:00,8.56,34.0
71,71,2025-11-01 16:30:00,8.57,34.0
72,72,2025-11-01 17:30:00,8.59,34.0
73,73,2025-11-01 18:30:00,8.61,34.0
74,74,2025-11-01 19:30:00,8.64,34.0
75,75,2025-11-01 20:30:00,8.66,34.0
76,76,2025-11-01 21:30:00,8.68,34.0
77,77,2025-11-01 22:30:00,8.69,34.0
78,78,2025-11-01 23:30:00,8.69,34.0
79,79,2025-11-02 00:30:00,8.68,34.0
80,80,2025-11-02 01:30:00,8.67,34.0
81,81,2025-11-02 02:30:00,8.66,34.0
