N,itm,Date,u,v
1,1,2025-09-28 18:30:00,0.0,0.21
2,2,2025-09-28 19:30:00,-0.02,0.18
3,3,2025-09-28 20:30:00,-0.06,0.18
4,4,2025-09-28 21:30:00,-0.08,0.16
5,5,2025-09-28 22:30:00,-0.11,0.13
6,6,2025-09-28 23:30:00,-0.15,0.11
7,7,2025-09-29 00:30:00,-0.18,0.08
8,8,2025-09-29 01:30:00,-0.21,0.04
9,9,2025-09-29 02:30:00,-0.24,0.03
10,10,2025-09-29 03:30:00,-0.23,0.02
11,11,2025-09-29 04:30:00,-0.21,0.01
12,12,2025-09-29 05:30:00,-0.2,0.01
13,13,2025-09-29 06:30:00,-0.19,0.02
14,14,2025-09-29 07:30:00,-0.17,0.03
15,15,2025-09-29 08:30:00,-0.15,0.05
16,16,2025-09-29 09:30:00,-0.13,0.09
17,17,2025-09-29 10:30:00,-0.09,0.14
18,18,2025-09-29 11:30:00,-0.05,0.18
19,19,2025-09-29 12:30:00,-0.02,0.22
20,20,2025-09-29 13:30:00,-0.02,0.23
21,21,2025-09-29 14:30:00,-0.02,0.23
22,22,2025-09-29 15:30:00,-0.04,0.22
23,23,2025-09-29 16:30:00,-0.06,0.22
24,24,2025-09-29 17:30:00,-0.07,0.21
25,25,2025-09-29 18:30:00,-0.08,0.21
26,26,2025-09-29 19:30:00,-0.08,0.2
27,27,2025-09-29 20:30:00,-0.09,0.19
28,28,2025-09-29 21:30:00,-0.09,0.17
29,29,2025-09-29 22:30:00,-0.1,0.17
30,30,2025-09-29 23:30:00,-0.1,0.17
31,31,2025-09-30 00:30:00,-0.09,0.17
32,32,2025-09-30 01:30:00,-0.09,0.18
33,33,2025-09-30 02:30:00,-0.09,0.19
34,34,2025-09-30 03:30:00,-0.1,0.19
35,35,2025-09-30 04:30:00,-0.11,0.19
36,36,2025-09-30 05:30:00,-0.11,0.19
37,37,2025-09-30 06:30:00,-0.11,0.19
38,38,2025-09-30 07:30:00,-0.1,0.18
39,39,2025-09-30 08:30:00,-0.09,0.18
40,40,2025-09-30 09:30:00,-0.08,0.18
