N,itm,Date,t,s
1,1,2025-10-08 18:30:00,14.68,34.0
2,2,2025-10-08 19:30:00,14.79,34.0
3,3,2025-10-08 20:30:00,14.87,34.0
4,4,2025-10-08 21:30:00,14.92,34.0
5,5,2025-10-08 22:30:00,14.93,34.0
6,6,2025-10-08 23:30:00,14.97,34.0
7,7,2025-10-09 00:30:00,15.01,34.0
8,8,2025-10-09 01:30:00,15.0,34.0
9,9,2025-10-09 02:30:00,14.97,34.0
10,10,2025-10-09 03:30:00,14.96,34.0
11,11,2025-10-09 04:30:00,15.0,34.0
12,12,2025-10-09 05:30:00,15.04,34.0
13,13,2025-10-09 06:30:00,15.07,34.0
14,14,2025-10-09 07:30:00,15.11,34.0
15,15,2025-10-09 08:30:00,15.16,34.0
16,16,2025-10-09 09:30:00,15.2,34.0
17,17,2025-10-09 10:30:00,15.19,34.0
18,18,2025-10-09 11:30:00,15.17,34.0
19,19,2025-10-09 12:30:00,15.13,34.0
20,20,2025-10-09 13:30:00,15.11,34.0
21,21,2025-10-09 14:30:00,15.08,34.0
22,22,2025-10-09 15:30:00,15.05,34.0
23,23,2025-10-09 16:30:00,14.99,34.0
24,24,2025-10-09 17:30:00,14.93,34.0
25,25,2025-10-09 18:30:00,14.95,34.0
26,26,2025-10-09 19:30:00,14.99,34.0
27,27,2025-10-09 20:30:00,15.05,34.0
28,28,2025-10-09 21:30:00,15.12,34.0
29,29,2025-10-09 22:30:00,15.17,34.0
30,30,2025-10-09 23:30:00,15.2,34.0
31,31,2025-10-10 00:30:00,15.21,34.0
32,32,2025-10-10 01:30:00,15.21,34.0
33,33,2025-10-10 02:30:00,15.17,34.0
34,34,2025-10-10 03:30:00,15.1,34.0
35,35,2025-10-10 04:30:00,15.03,34.0
36,36,2025-10-10 05:30:00,15.03,34.0
37,37,2025-10-10 06:30:00,15.12,34.0
38,38,2025-10-10 07:30:00,15.23,34.0
39,39,2025-10-10 08:30:00,15.34,34.0
40,40,2025-10-10 09:30:00,15.39,34.0
41,41,2025-10-10 10:30:00,15.4,34.0
42,42,2025-10-10 11:30:00,15.39,34.0
43,43,2025-10-10 12:30:00,15.34,34.0
44,44,2025-10-10 13:30:00,15.22,34.0
45,45,2025-10-10 14:30:00,15.02,34.0
46,46,2025-10-10 15:30:00,14.78,34.0
47,47,2025-10-10 16:30:00,14.54,34.0
48,48,2025-10-10 17:30:00,14.36,34.0
49,49,2025-10-10 18:30:00,14.26,34.0
50,50,2025-10-10 19:30:00,14.24,34.0
51,51,2025-10-10 20:30:00,14.27,34.0
52,52,2025-10-10 21:30:00,14.36,34.0
53,53,2025-10-10 22:30:00,14.48,34.0
54,54,2025-10-10 23:30:00,14.59,34.0
55,55,2025-10-11 00:30:00,14.7,34.0
56,56,2025-10-11 01:30:00,14.82,34.0
57,57,2025-10-11 02:30:00,14.9,34.0
58,58,2025-10-11 03:30:00,14.96,34.0
59,59,2025-10-11 04:30:00,15.0,34.0
60,60,2025-10-11 05:30:00,15.01,34.0
61,61,2025-10-11 06:30:00,15.03,34.0
62,62,2025-10-11 07:30:00,15.06,34.0
63,63,2025-10-11 08:30:00,15.09,34.0
64,64,2025-10-11 09:30:00,15.15,34.0
65,65,2025-10-11 10:30:00,15.18,34.0
66,66,2025-10-11 11:30:00,15.17,34.0
67,67,2025-10-11 12:30:00,15.12,34.0
68,68,2025-10-11 13:30:00,14.97,34.0
69,69,2025-10-11 14:30:00,14.7,34.0
70,70,2025-10-11 15:30:00,14.4,34.0
71,71,2025-10-11 16:30:00,14.15,34.0
72,72,2025-10-11 17:30:00,13.98,34.0
73,73,2025-10-11 18:30:00,13.87,34.0
74,74,2025-10-11 19:30:00,13.79,34.0
75,75,2025-10-11 20:30:00,13.71,34.0
76,76,2025-10-11 21:30:00,13.62,34.0
77,77,2025-10-11 22:30:00,13.57,34.0
78,78,2025-10-11 23:30:00,13.59,34.0
79,79,2025-10-12 00:30:00,13.67,34.0
80,80,2025-10-12 01:30:00,13.77,34.0
81,81,2025-10-12 02:30:00,13.82,34.0
82,82,2025-10-12 03:30:00,13.8,34.0
83,83,2025-10-12 04:30:00,13.74,34.0
84,84,2025-10-12 05:30:00,13.73,34.0
85,85,2025-10-12 06:30:00,13.81,34.0
86,86,2025-10-12 07:30:00,13.98,34.0
87,87,2025-10-12 08:30:00,14.14,34.0
88,88,2025-10-12 09:30:00,14.23,34.0
89,89,2025-10-12 10:30:00,14.25,34.0
90,90,2025-10-12 11:30:00,14.2,34.0
91,91,2025-10-12 12:30:00,14.09,34.0
92,92,2025-10-12 13:30:00,13.92,34.0
93,93,2025-10-12 14:30:00,13.69,34.0
94,94,2025-10-12 15:30:00,13.38,34.0
95,95,2025-10-12 16:30:00,13.07,34.0
96,96,2025-10-12 17:30:00,12.78,34.0
97,97,2025-10-12 18:30:00,12.5,34.0
98,98,2025-10-12 19:30:00,12.31,34.0
99,99,2025-10-12 20:30:00,12.27,34.0
100,100,2025-10-12 21:30:00,12.37,34.0
101,101,2025-10-12 22:30:00,12.61,34.0
102,102,2025-10-12 23:30:00,12.89,34.0
103,103,2025-10-13 00:30:00,13.11,34.0
104,104,2025-10-13 01:30:00,13.25,34.0
105,105,2025-10-13 02:30:00,13.32,34.0
106,106,2025-10-13 03:30:00,13.36,34.0
107,107,2025-10-13 04:30:00,13.41,34.0
108,108,2025-10-13 05:30:00,13.49,34.0
109,109,2025-10-13 06:30:00,13.55,34.0
110,110,2025-10-13 07:30:00,13.58,34.0
111,111,2025-10-13 08:30:00,13.57,34.0
112,112,2025-10-13 09:30:00,13.52,34.0
113,113,2025-10-13 10:30:00,13.47,34.0
114,114,2025-10-13 11:30:00,13.41,34.0
115,115,2025-10-13 12:30:00,13.34,34.0
116,116,2025-10-13 13:30:00,13.27,34.0
117,117,2025-10-13 14:30:00,13.2,34.0
118,118,2025-10-13 15:30:00,13.1,34.0
119,119,2025-10-13 16:30:00,12.94,34.0
120,120,2025-10-13 17:30:00,12.74,34.0
121,121,2025-10-13 18:30:00,12.52,34.0
122,122,2025-10-13 19:30:00,12.35,34.0
123,123,2025-10-13 20:30:00,12.19,34.0
124,124,2025-10-13 21:30:00,12.02,34.0
125,125,2025-10-13 22:30:00,11.87,34.0
126,126,2025-10-13 23:30:00,11.8,34.0
127,127,2025-10-14 00:30:00,11.88,34.0
128,128,2025-10-14 01:30:00,12.07,34.0
129,129,2025-10-14 02:30:00,12.25,34.0
130,130,2025-10-14 03:30:00,12.29,34.0
131,131,2025-10-14 04:30:00,12.25,34.0
132,132,2025-10-14 05:30:00,12.22,34.0
133,133,2025-10-14 06:30:00,12.25,34.0
134,134,2025-10-14 07:30:00,12.33,34.0
135,135,2025-10-14 08:30:00,12.49,34.0
136,136,2025-10-14 09:30:00,12.71,34.0
137,137,2025-10-14 10:30:00,12.92,34.0
138,138,2025-10-14 11:30:00,13.02,34.0
139,139,2025-10-14 12:30:00,12.98,34.0
140,140,2025-10-14 13:30:00,12.82,34.0
141,141,2025-10-14 14:30:00,12.68,34.0
142,142,2025-10-14 15:30:00,12.71,34.0
143,143,2025-10-14 16:30:00,12.83,34.0
144,144,2025-10-14 17:30:00,12.89,34.0
145,145,2025-10-14 18:30:00,12.77,34.0
146,146,2025-10-14 19:30:00,12.44,34.0
147,147,2025-10-14 20:30:00,12.06,34.0
148,148,2025-10-14 21:30:00,11.9,34.0
149,149,2025-10-14 22:30:00,11.89,34.0
150,150,2025-10-14 23:30:00,11.95,34.0
151,151,2025-10-15 00:30:00,11.98,34.0
152,152,2025-10-15 01:30:00,12.0,34.0
153,153,2025-10-15 02:30:00,12.12,34.0
154,154,2025-10-15 03:30:00,12.28,34.0
155,155,2025-10-15 04:30:00,12.44,34.0
156,156,2025-10-15 05:30:00,12.47,34.0
157,157,2025-10-15 06:30:00,12.37,34.0
158,158,2025-10-15 07:30:00,12.25,34.0
159,159,2025-10-15 08:30:00,12.22,34.0
160,160,2025-10-15 09:30:00,12.32,34.0
161,161,2025-10-15 10:30:00,12.46,34.0
162,162,2025-10-15 11:30:00,12.59,34.0
163,163,2025-10-15 12:30:00,12.68,34.0
164,164,2025-10-15 13:30:00,12.75,34.0
165,165,2025-10-15 14:30:00,12.82,34.0
166,166,2025-10-15 15:30:00,12.86,34.0
167,167,2025-10-15 16:30:00,12.88,34.0
168,168,2025-10-15 17:30:00,12.9,34.0
169,169,2025-10-15 18:30:00,12.88,34.0
170,170,2025-10-15 19:30:00,12.78,34.0
171,171,2025-10-15 20:30:00,12.59,34.0
172,172,2025-10-15 21:30:00,12.33,34.0
173,173,2025-10-15 22:30:00,12.11,34.0
174,174,2025-10-15 23:30:00,11.99,34.0
175,175,2025-10-16 00:30:00,11.98,34.0
176,176,2025-10-16 01:30:00,12.06,34.0
177,177,2025-10-16 02:30:00,12.19,34.0
178,178,2025-10-16 03:30:00,12.31,34.0
179,179,2025-10-16 04:30:00,12.4,34.0
180,180,2025-10-16 05:30:00,12.47,34.0
181,181,2025-10-16 06:30:00,12.53,34.0
182,182,2025-10-16 07:30:00,12.5,34.0
183,183,2025-10-16 08:30:00,12.36,34.0
184,184,2025-10-16 09:30:00,12.25,34.0
185,185,2025-10-16 10:30:00,12.24,34.0
186,186,2025-10-16 11:30:00,12.31,34.0
187,187,2025-10-16 12:30:00,12.44,34.0
188,188,2025-10-16 13:30:00,12.58,34.0
189,189,2025-10-16 14:30:00,12.7,34.0
190,190,2025-10-16 15:30:00,12.74,34.0
191,191,2025-10-16 16:30:00,12.69,34.0
192,192,2025-10-16 17:30:00,12.64,34.0
193,193,2025-10-16 18:30:00,12.65,34.0
194,194,2025-10-16 19:30:00,12.76,34.0
195,195,2025-10-16 20:30:00,12.84,34.0
196,196,2025-10-16 21:30:00,12.76,34.0
197,197,2025-10-16 22:30:00,12.47,34.0
198,198,2025-10-16 23:30:00,12.09,34.0
