N,itm,Date,u,v
1,1,2025-10-02 18:30:00,-0.11,0.34
2,2,2025-10-02 19:30:00,-0.11,0.32
3,3,2025-10-02 20:30:00,-0.12,0.31
4,4,2025-10-02 21:30:00,-0.12,0.29
5,5,2025-10-02 22:30:00,-0.12,0.27
6,6,2025-10-02 23:30:00,-0.13,0.26
7,7,2025-10-03 00:30:00,-0.15,0.26
8,8,2025-10-03 01:30:00,-0.17,0.27
9,9,2025-10-03 02:30:00,-0.19,0.29
10,10,2025-10-03 03:30:00,-0.2,0.33
11,11,2025-10-03 04:30:00,-0.19,0.35
12,12,2025-10-03 05:30:00,-0.19,0.38
13,13,2025-10-03 06:30:00,-0.17,0.39
14,14,2025-10-03 07:30:00,-0.14,0.39
15,15,2025-10-03 08:30:00,-0.13,0.38
16,16,2025-10-03 09:30:00,-0.12,0.36
17,17,2025-10-03 10:30:00,-0.11,0.34
18,18,2025-10-03 11:30:00,-0.12,0.32
19,19,2025-10-03 12:30:00,-0.12,0.31
20,20,2025-10-03 13:30:00,-0.13,0.31
21,21,2025-10-03 14:30:00,-0.14,0.31
22,22,2025-10-03 15:30:00,-0.15,0.31
23,23,2025-10-03 16:30:00,-0.17,0.3
24,24,2025-10-03 17:30:00,-0.18,0.3
25,25,2025-10-03 18:30:00,-0.18,0.3
26,26,2025-10-03 19:30:00,-0.17,0.31
27,27,2025-10-03 20:30:00,-0.15,0.32
28,28,2025-10-03 21:30:00,-0.13,0.32
29,29,2025-10-03 22:30:00,-0.12,0.32
30,30,2025-10-03 23:30:00,-0.12,0.32
31,31,2025-10-04 00:30:00,-0.12,0.32
32,32,2025-10-04 01:30:00,-0.13,0.32
33,33,2025-10-04 02:30:00,-0.15,0.33
34,34,2025-10-04 03:30:00,-0.16,0.33
35,35,2025-10-04 04:30:00,-0.16,0.34
36,36,2025-10-04 05:30:00,-0.16,0.36
37,37,2025-10-04 06:30:00,-0.16,0.37
38,38,2025-10-04 07:30:00,-0.15,0.37
39,39,2025-10-04 08:30:00,-0.13,0.37
40,40,2025-10-04 09:30:00,-0.11,0.35
41,41,2025-10-04 10:30:00,-0.1,0.33
42,42,2025-10-04 11:30:00,-0.1,0.31
43,43,2025-10-04 12:30:00,-0.1,0.29
44,44,2025-10-04 13:30:00,-0.1,0.29
45,45,2025-10-04 14:30:00,-0.1,0.29
46,46,2025-10-04 15:30:00,-0.1,0.29
47,47,2025-10-04 16:30:00,-0.09,0.29
48,48,2025-10-04 17:30:00,-0.08,0.3
49,49,2025-10-04 18:30:00,-0.08,0.31
50,50,2025-10-04 19:30:00,-0.08,0.31
51,51,2025-10-04 20:30:00,-0.08,0.31
52,52,2025-10-04 21:30:00,-0.08,0.3
53,53,2025-10-04 22:30:00,-0.08,0.28
54,54,2025-10-04 23:30:00,-0.08,0.27
55,55,2025-10-05 00:30:00,-0.09,0.27
56,56,2025-10-05 01:30:00,-0.11,0.27
57,57,2025-10-05 02:30:00,-0.12,0.28
58,58,2025-10-05 03:30:00,-0.13,0.29
59,59,2025-10-05 04:30:00,-0.14,0.32
60,60,2025-10-05 05:30:00,-0.13,0.35
61,61,2025-10-05 06:30:00,-0.12,0.37
62,62,2025-10-05 07:30:00,-0.1,0.38
63,63,2025-10-05 08:30:00,-0.1,0.35
64,64,2025-10-05 09:30:00,-0.11,0.33
65,65,2025-10-05 10:30:00,-0.1,0.32
66,66,2025-10-05 11:30:00,-0.09,0.3
67,67,2025-10-05 12:30:00,-0.1,0.28
68,68,2025-10-05 13:30:00,-0.1,0.27
69,69,2025-10-05 14:30:00,-0.1,0.24
70,70,2025-10-05 15:30:00,-0.1,0.24
71,71,2025-10-05 16:30:00,-0.11,0.24
72,72,2025-10-05 17:30:00,-0.12,0.25
73,73,2025-10-05 18:30:00,-0.12,0.26
74,74,2025-10-05 19:30:00,-0.13,0.27
75,75,2025-10-05 20:30:00,-0.14,0.28
76,76,2025-10-05 21:30:00,-0.13,0.29
77,77,2025-10-05 22:30:00,-0.1,0.29
78,78,2025-10-05 23:30:00,-0.09,0.29
79,79,2025-10-06 00:30:00,-0.09,0.29
80,80,2025-10-06 01:30:00,-0.09,0.29
81,81,2025-10-06 02:30:00,-0.09,0.3
82,82,2025-10-06 03:30:00,-0.09,0.32
83,83,2025-10-06 04:30:00,-0.09,0.33
84,84,2025-10-06 05:30:00,-0.1,0.35
85,85,2025-10-06 06:30:00,-0.12,0.36
86,86,2025-10-06 07:30:00,-0.13,0.36
87,87,2025-10-06 08:30:00,-0.13,0.36
88,88,2025-10-06 09:30:00,-0.13,0.35
89,89,2025-10-06 10:30:00,-0.13,0.33
90,90,2025-10-06 11:30:00,-0.12,0.32
91,91,2025-10-06 12:30:00,-0.12,0.31
92,92,2025-10-06 13:30:00,-0.11,0.31
93,93,2025-10-06 14:30:00,-0.11,0.3
94,94,2025-10-06 15:30:00,-0.11,0.3
95,95,2025-10-06 16:30:00,-0.1,0.3
96,96,2025-10-06 17:30:00,-0.09,0.3
97,97,2025-10-06 18:30:00,-0.08,0.3
98,98,2025-10-06 19:30:00,-0.07,0.3
99,99,2025-10-06 20:30:00,-0.07,0.28
100,100,2025-10-06 21:30:00,-0.08,0.27
101,101,2025-10-06 22:30:00,-0.09,0.25
102,102,2025-10-06 23:30:00,-0.09,0.24
103,103,2025-10-07 00:30:00,-0.08,0.22
104,104,2025-10-07 01:30:00,-0.08,0.22
105,105,2025-10-07 02:30:00,-0.08,0.23
106,106,2025-10-07 03:30:00,-0.08,0.24
107,107,2025-10-07 04:30:00,-0.07,0.26
108,108,2025-10-07 05:30:00,-0.07,0.28
109,109,2025-10-07 06:30:00,-0.07,0.29
110,110,2025-10-07 07:30:00,-0.06,0.3
111,111,2025-10-07 08:30:00,-0.07,0.3
112,112,2025-10-07 09:30:00,-0.07,0.3
113,113,2025-10-07 10:30:00,-0.07,0.28
114,114,2025-10-07 11:30:00,-0.06,0.26
115,115,2025-10-07 12:30:00,-0.05,0.23
116,116,2025-10-07 13:30:00,-0.05,0.22
117,117,2025-10-07 14:30:00,-0.05,0.21
118,118,2025-10-07 15:30:00,-0.05,0.23
119,119,2025-10-07 16:30:00,-0.05,0.25
120,120,2025-10-07 17:30:00,-0.06,0.25
121,121,2025-10-07 18:30:00,-0.05,0.26
122,122,2025-10-07 19:30:00,-0.04,0.25
123,123,2025-10-07 20:30:00,-0.04,0.24
124,124,2025-10-07 21:30:00,-0.04,0.22
125,125,2025-10-07 22:30:00,-0.05,0.2
126,126,2025-10-07 23:30:00,-0.05,0.17
127,127,2025-10-08 00:30:00,-0.05,0.15
128,128,2025-10-08 01:30:00,-0.06,0.13
129,129,2025-10-08 02:30:00,-0.06,0.12
130,130,2025-10-08 03:30:00,-0.07,0.13
131,131,2025-10-08 04:30:00,-0.07,0.14
132,132,2025-10-08 05:30:00,-0.08,0.15
133,133,2025-10-08 06:30:00,-0.08,0.17
134,134,2025-10-08 07:30:00,-0.09,0.19
135,135,2025-10-08 08:30:00,-0.09,0.2
136,136,2025-10-08 09:30:00,-0.08,0.2
137,137,2025-10-08 10:30:00,-0.08,0.19
138,138,2025-10-08 11:30:00,-0.07,0.17
139,139,2025-10-08 12:30:00,-0.07,0.15
140,140,2025-10-08 13:30:00,-0.08,0.12
141,141,2025-10-08 14:30:00,-0.09,0.11
142,142,2025-10-08 15:30:00,-0.1,0.11
143,143,2025-10-08 16:30:00,-0.11,0.12
144,144,2025-10-08 17:30:00,-0.12,0.15
145,145,2025-10-08 18:30:00,-0.12,0.18
146,146,2025-10-08 19:30:00,-0.12,0.23
147,147,2025-10-08 20:30:00,-0.12,0.26
148,148,2025-10-08 21:30:00,-0.1,0.3
149,149,2025-10-08 22:30:00,-0.08,0.33
150,150,2025-10-08 23:30:00,-0.06,0.34
151,151,2025-10-09 00:30:00,-0.05,0.35
152,152,2025-10-09 01:30:00,-0.04,0.34
153,153,2025-10-09 02:30:00,-0.04,0.34
154,154,2025-10-09 03:30:00,-0.04,0.33
155,155,2025-10-09 04:30:00,-0.05,0.33
156,156,2025-10-09 05:30:00,-0.06,0.32
157,157,2025-10-09 06:30:00,-0.07,0.31
158,158,2025-10-09 07:30:00,-0.09,0.31
