N,itm,Date,u,v
1,1,2025-09-23 18:30:00,-0.02,0.1
2,2,2025-09-23 19:30:00,-0.03,0.1
3,3,2025-09-23 20:30:00,-0.04,0.1
4,4,2025-09-23 21:30:00,-0.04,0.1
5,5,2025-09-23 22:30:00,-0.04,0.09
6,6,2025-09-23 23:30:00,-0.04,0.08
7,7,2025-09-24 00:30:00,-0.04,0.06
8,8,2025-09-24 01:30:00,-0.05,0.04
9,9,2025-09-24 02:30:00,-0.06,0.03
10,10,2025-09-24 03:30:00,-0.07,0.05
11,11,2025-09-24 04:30:00,-0.07,0.07
12,12,2025-09-24 05:30:00,-0.06,0.11
13,13,2025-09-24 06:30:00,-0.05,0.14
14,14,2025-09-24 07:30:00,-0.04,0.15
15,15,2025-09-24 08:30:00,-0.04,0.15
16,16,2025-09-24 09:30:00,-0.04,0.15
17,17,2025-09-24 10:30:00,-0.03,0.14
18,18,2025-09-24 11:30:00,-0.04,0.13
19,19,2025-09-24 12:30:00,-0.04,0.13
20,20,2025-09-24 13:30:00,-0.04,0.12
21,21,2025-09-24 14:30:00,-0.04,0.11
22,22,2025-09-24 15:30:00,-0.04,0.1
23,23,2025-09-24 16:30:00,-0.05,0.11
24,24,2025-09-24 17:30:00,-0.06,0.13
25,25,2025-09-24 18:30:00,-0.05,0.17
26,26,2025-09-24 19:30:00,-0.04,0.21
27,27,2025-09-24 20:30:00,-0.03,0.23
28,28,2025-09-24 21:30:00,-0.02,0.24
29,29,2025-09-24 22:30:00,-0.03,0.25
30,30,2025-09-24 23:30:00,-0.04,0.26
31,31,2025-09-25 00:30:00,-0.05,0.28
32,32,2025-09-25 01:30:00,-0.03,0.3
33,33,2025-09-25 02:30:00,0.0,0.29
34,34,2025-09-25 03:30:00,0.03,0.26
35,35,2025-09-25 04:30:00,0.03,0.22
36,36,2025-09-25 05:30:00,0.02,0.17
37,37,2025-09-25 06:30:00,-0.01,0.14
38,38,2025-09-25 07:30:00,-0.03,0.13
39,39,2025-09-25 08:30:00,-0.05,0.12
40,40,2025-09-25 09:30:00,-0.07,0.11
