N,itm,Date,t,s
1,1,2025-09-26 18:30:00,18.0,33.9
2,2,2025-09-26 19:30:00,18.0,33.9
3,3,2025-09-26 20:30:00,18.0,33.9
4,4,2025-09-26 21:30:00,18.2,33.9
5,5,2025-09-26 22:30:00,18.2,33.9
6,6,2025-09-26 23:30:00,18.3,33.9
7,7,2025-09-27 00:30:00,18.4,33.9
8,8,2025-09-27 01:30:00,18.4,33.9
9,9,2025-09-27 02:30:00,18.5,33.9
10,10,2025-09-27 03:30:00,18.6,33.9
11,11,2025-09-27 04:30:00,18.6,33.9
12,12,2025-09-27 05:30:00,18.8,33.9
13,13,2025-09-27 06:30:00,19.0,33.9
14,14,2025-09-27 07:30:00,19.2,33.8
15,15,2025-09-27 08:30:00,19.4,33.8
16,16,2025-09-27 09:30:00,19.4,33.8
17,17,2025-09-27 10:30:00,19.4,33.8
18,18,2025-09-27 11:30:00,19.3,33.8
19,19,2025-09-27 12:30:00,19.1,33.8
20,20,2025-09-27 13:30:00,18.9,33.9
21,21,2025-09-27 14:30:00,18.7,33.9
22,22,2025-09-27 15:30:00,18.6,33.9
23,23,2025-09-27 16:30:00,18.5,33.9
24,24,2025-09-27 17:30:00,18.3,33.9
25,25,2025-09-27 18:30:00,18.3,33.9
26,26,2025-09-27 19:30:00,18.3,33.9
27,27,2025-09-27 20:30:00,18.4,33.9
28,28,2025-09-27 21:30:00,18.5,33.9
29,29,2025-09-27 22:30:00,18.7,33.9
30,30,2025-09-27 23:30:00,19.0,33.8
31,31,2025-09-28 00:30:00,19.2,33.8
32,32,2025-09-28 01:30:00,19.3,33.8
33,33,2025-09-28 02:30:00,19.3,33.8
34,34,2025-09-28 03:30:00,19.3,33.8
35,35,2025-09-28 04:30:00,19.2,33.8
36,36,2025-09-28 05:30:00,19.1,33.8
37,37,2025-09-28 06:30:00,19.0,33.8
38,38,2025-09-28 07:30:00,19.0,33.8
39,39,2025-09-28 08:30:00,19.0,33.8
40,40,2025-09-28 09:30:00,19.0,33.8
41,41,2025-09-28 10:30:00,19.0,33.8
42,42,2025-09-28 11:30:00,19.1,33.8
43,43,2025-09-28 12:30:00,19.2,33.8
44,44,2025-09-28 13:30:00,19.3,33.8
45,45,2025-09-28 14:30:00,19.2,33.8
46,46,2025-09-28 15:30:00,18.9,33.8
47,47,2025-09-28 16:30:00,18.6,33.8
48,48,2025-09-28 17:30:00,18.3,33.9
49,49,2025-09-28 18:30:00,18.0,33.9
50,50,2025-09-28 19:30:00,17.8,33.9
51,51,2025-09-28 20:30:00,17.6,33.9
52,52,2025-09-28 21:30:00,17.6,33.9
53,53,2025-09-28 22:30:00,17.6,33.9
54,54,2025-09-28 23:30:00,17.7,33.9
55,55,2025-09-29 00:30:00,17.9,33.9
56,56,2025-09-29 01:30:00,18.2,33.8
57,57,2025-09-29 02:30:00,18.5,33.8
58,58,2025-09-29 03:30:00,18.8,33.8
59,59,2025-09-29 04:30:00,19.0,33.8
60,60,2025-09-29 05:30:00,19.1,33.8
61,61,2025-09-29 06:30:00,19.2,33.8
62,62,2025-09-29 07:30:00,19.4,33.7
63,63,2025-09-29 08:30:00,19.7,33.7
64,64,2025-09-29 09:30:00,19.9,33.7
65,65,2025-09-29 10:30:00,20.1,33.7
66,66,2025-09-29 11:30:00,20.2,33.7
67,67,2025-09-29 12:30:00,20.2,33.7
68,68,2025-09-29 13:30:00,20.0,33.7
69,69,2025-09-29 14:30:00,19.8,33.7
70,70,2025-09-29 15:30:00,19.8,33.7
71,71,2025-09-29 16:30:00,20.0,33.7
72,72,2025-09-29 17:30:00,20.1,33.6
73,73,2025-09-29 18:30:00,20.2,33.6
74,74,2025-09-29 19:30:00,20.2,33.6
75,75,2025-09-29 20:30:00,20.0,33.7
76,76,2025-09-29 21:30:00,19.7,33.7
77,77,2025-09-29 22:30:00,19.5,33.7
78,78,2025-09-29 23:30:00,19.3,33.7
79,79,2025-09-30 00:30:00,19.3,33.7
80,80,2025-09-30 01:30:00,19.3,33.7
81,81,2025-09-30 02:30:00,19.2,33.7
82,82,2025-09-30 03:30:00,19.3,33.7
83,83,2025-09-30 04:30:00,19.3,33.7
84,84,2025-09-30 05:30:00,19.4,33.7
85,85,2025-09-30 06:30:00,19.6,33.7
86,86,2025-09-30 07:30:00,19.8,33.7
87,87,2025-09-30 08:30:00,19.9,33.7
88,88,2025-09-30 09:30:00,20.0,33.6
89,89,2025-09-30 10:30:00,20.1,33.6
90,90,2025-09-30 11:30:00,20.0,33.6
91,91,2025-09-30 12:30:00,19.8,33.7
92,92,2025-09-30 13:30:00,19.5,33.7
93,93,2025-09-30 14:30:00,19.2,33.7
94,94,2025-09-30 15:30:00,18.8,33.8
95,95,2025-09-30 16:30:00,18.6,33.8
96,96,2025-09-30 17:30:00,18.6,33.8
97,97,2025-09-30 18:30:00,18.6,33.8
98,98,2025-09-30 19:30:00,18.5,33.8
99,99,2025-09-30 20:30:00,18.5,33.8
100,100,2025-09-30 21:30:00,18.4,33.8
101,101,2025-09-30 22:30:00,18.3,33.8
102,102,2025-09-30 23:30:00,18.2,33.8
103,103,2025-10-01 00:30:00,18.3,33.8
104,104,2025-10-01 01:30:00,18.4,33.8
105,105,2025-10-01 02:30:00,18.5,33.8
106,106,2025-10-01 03:30:00,18.7,33.8
107,107,2025-10-01 04:30:00,18.7,33.8
108,108,2025-10-01 05:30:00,18.8,33.8
109,109,2025-10-01 06:30:00,18.8,33.8
110,110,2025-10-01 07:30:00,18.8,33.8
111,111,2025-10-01 08:30:00,18.8,33.8
112,112,2025-10-01 09:30:00,19.0,33.7
113,113,2025-10-01 10:30:00,19.3,33.7
114,114,2025-10-01 11:30:00,19.5,33.7
115,115,2025-10-01 12:30:00,19.6,33.7
116,116,2025-10-01 13:30:00,19.6,33.7
117,117,2025-10-01 14:30:00,19.5,33.7
118,118,2025-10-01 15:30:00,19.3,33.7
119,119,2025-10-01 16:30:00,19.1,33.7
120,120,2025-10-01 17:30:00,18.9,33.8
121,121,2025-10-01 18:30:00,18.7,33.8
122,122,2025-10-01 19:30:00,18.5,33.8
123,123,2025-10-01 20:30:00,18.3,33.8
124,124,2025-10-01 21:30:00,18.1,33.9
125,125,2025-10-01 22:30:00,18.0,33.9
126,126,2025-10-01 23:30:00,17.9,33.9
127,127,2025-10-02 00:30:00,18.0,33.9
128,128,2025-10-02 01:30:00,18.2,33.9
129,129,2025-10-02 02:30:00,18.4,33.8
130,130,2025-10-02 03:30:00,18.7,33.8
131,131,2025-10-02 04:30:00,19.0,33.8
132,132,2025-10-02 05:30:00,19.4,33.7
133,133,2025-10-02 06:30:00,19.6,33.7
134,134,2025-10-02 07:30:00,19.6,33.7
135,135,2025-10-02 08:30:00,19.6,33.7
136,136,2025-10-02 09:30:00,19.5,33.7
137,137,2025-10-02 10:30:00,19.3,33.8
138,138,2025-10-02 11:30:00,19.2,33.8
139,139,2025-10-02 12:30:00,19.2,33.8
140,140,2025-10-02 13:30:00,19.2,33.8
141,141,2025-10-02 14:30:00,19.2,33.8
142,142,2025-10-02 15:30:00,19.1,33.8
143,143,2025-10-02 16:30:00,19.0,33.8
144,144,2025-10-02 17:30:00,18.8,33.9
145,145,2025-10-02 18:30:00,18.7,33.9
146,146,2025-10-02 19:30:00,18.7,33.9
147,147,2025-10-02 20:30:00,18.7,33.9
148,148,2025-10-02 21:30:00,18.7,33.9
149,149,2025-10-02 22:30:00,18.7,33.9
150,150,2025-10-02 23:30:00,18.8,33.9
151,151,2025-10-03 00:30:00,18.8,33.9
152,152,2025-10-03 01:30:00,18.9,33.8
153,153,2025-10-03 02:30:00,18.9,33.8
154,154,2025-10-03 03:30:00,19.0,33.8
155,155,2025-10-03 04:30:00,19.2,33.8
156,156,2025-10-03 05:30:00,19.4,33.7
157,157,2025-10-03 06:30:00,19.6,33.7
158,158,2025-10-03 07:30:00,19.8,33.7
159,159,2025-10-03 08:30:00,19.9,33.7
160,160,2025-10-03 09:30:00,20.0,33.6
161,161,2025-10-03 10:30:00,20.1,33.6
162,162,2025-10-03 11:30:00,20.1,33.6
163,163,2025-10-03 12:30:00,20.1,33.6
164,164,2025-10-03 13:30:00,20.1,33.6
165,165,2025-10-03 14:30:00,20.1,33.6
166,166,2025-10-03 15:30:00,20.1,33.6
