N,itm,Date,u,v
1,1,2025-09-28 18:30:00,1.26,-0.37
2,2,2025-09-28 19:30:00,1.33,-0.35
3,3,2025-09-28 20:30:00,1.33,-0.33
4,4,2025-09-28 21:30:00,1.31,-0.32
5,5,2025-09-28 22:30:00,1.29,-0.31
6,6,2025-09-28 23:30:00,1.26,-0.31
7,7,2025-09-29 00:30:00,1.16,-0.29
8,8,2025-09-29 01:30:00,1.06,-0.28
9,9,2025-09-29 02:30:00,0.92,-0.26
10,10,2025-09-29 03:30:00,0.75,-0.25
11,11,2025-09-29 04:30:00,0.58,-0.22
12,12,2025-09-29 05:30:00,0.45,-0.2
13,13,2025-09-29 06:30:00,0.33,-0.17
14,14,2025-09-29 07:30:00,0.25,-0.15
15,15,2025-09-29 08:30:00,0.15,-0.09
16,16,2025-09-29 09:30:00,0.07,0.01
17,17,2025-09-29 10:30:00,0.08,0.08
18,18,2025-09-29 11:30:00,0.13,0.09
19,19,2025-09-29 12:30:00,0.17,0.05
20,20,2025-09-29 13:30:00,0.25,-0.02
21,21,2025-09-29 14:30:00,0.34,-0.06
22,22,2025-09-29 15:30:00,0.43,-0.06
23,23,2025-09-29 16:30:00,0.45,-0.08
24,24,2025-09-29 17:30:00,0.5,-0.11
25,25,2025-09-29 18:30:00,0.77,-0.23
26,26,2025-09-29 19:30:00,1.01,-0.31
27,27,2025-09-29 20:30:00,1.12,-0.33
28,28,2025-09-29 21:30:00,1.19,-0.33
29,29,2025-09-29 22:30:00,1.22,-0.32
30,30,2025-09-29 23:30:00,1.2,-0.32
31,31,2025-09-30 00:30:00,1.09,-0.3
32,32,2025-09-30 01:30:00,0.98,-0.29
33,33,2025-09-30 02:30:00,0.86,-0.26
34,34,2025-09-30 03:30:00,0.76,-0.24
35,35,2025-09-30 04:30:00,0.65,-0.21
36,36,2025-09-30 05:30:00,0.54,-0.18
37,37,2025-09-30 06:30:00,0.43,-0.15
38,38,2025-09-30 07:30:00,0.34,-0.12
39,39,2025-09-30 08:30:00,0.24,-0.08
40,40,2025-09-30 09:30:00,0.17,-0.05
41,41,2025-09-30 10:30:00,0.13,-0.02
42,42,2025-09-30 11:30:00,0.13,-0.01
43,43,2025-09-30 12:30:00,0.18,0.01
44,44,2025-09-30 13:30:00,0.22,0.01
45,45,2025-09-30 14:30:00,0.28,-0.01
46,46,2025-09-30 15:30:00,0.36,-0.04
47,47,2025-09-30 16:30:00,0.42,-0.08
48,48,2025-09-30 17:30:00,0.43,-0.1
49,49,2025-09-30 18:30:00,0.55,-0.17
50,50,2025-09-30 19:30:00,0.79,-0.3
51,51,2025-09-30 20:30:00,1.01,-0.34
52,52,2025-09-30 21:30:00,1.16,-0.36
53,53,2025-09-30 22:30:00,1.26,-0.36
54,54,2025-09-30 23:30:00,1.31,-0.36
55,55,2025-10-01 00:30:00,1.31,-0.35
56,56,2025-10-01 01:30:00,1.26,-0.33
57,57,2025-10-01 02:30:00,1.14,-0.31
58,58,2025-10-01 03:30:00,0.99,-0.29
59,59,2025-10-01 04:30:00,0.83,-0.26
60,60,2025-10-01 05:30:00,0.68,-0.23
61,61,2025-10-01 06:30:00,0.56,-0.21
62,62,2025-10-01 07:30:00,0.44,-0.18
63,63,2025-10-01 08:30:00,0.35,-0.15
64,64,2025-10-01 09:30:00,0.27,-0.11
65,65,2025-10-01 10:30:00,0.21,-0.07
66,66,2025-10-01 11:30:00,0.18,-0.03
67,67,2025-10-01 12:30:00,0.18,-0.01
68,68,2025-10-01 13:30:00,0.22,0.01
69,69,2025-10-01 14:30:00,0.25,0.01
70,70,2025-10-01 15:30:00,0.29,-0.0
71,71,2025-10-01 16:30:00,0.34,-0.03
72,72,2025-10-01 17:30:00,0.36,-0.06
73,73,2025-10-01 18:30:00,0.44,-0.11
74,74,2025-10-01 19:30:00,0.69,-0.24
75,75,2025-10-01 20:30:00,1.01,-0.33
76,76,2025-10-01 21:30:00,1.17,-0.37
77,77,2025-10-01 22:30:00,1.3,-0.38
78,78,2025-10-01 23:30:00,1.37,-0.36
79,79,2025-10-02 00:30:00,1.4,-0.35
80,80,2025-10-02 01:30:00,1.39,-0.34
81,81,2025-10-02 02:30:00,1.32,-0.33
82,82,2025-10-02 03:30:00,1.18,-0.31
83,83,2025-10-02 04:30:00,1.0,-0.29
