N,itm,Date,t,s
1,1,2025-10-19 18:30:00,12.72,33.7
2,2,2025-10-19 19:30:00,12.61,33.8
3,3,2025-10-19 20:30:00,12.52,33.8
4,4,2025-10-19 21:30:00,12.54,33.8
5,5,2025-10-19 22:30:00,12.63,33.7
6,6,2025-10-19 23:30:00,12.62,33.5
7,7,2025-10-20 00:30:00,12.51,33.5
8,8,2025-10-20 01:30:00,12.47,33.5
9,9,2025-10-20 02:30:00,12.43,33.5
10,10,2025-10-20 03:30:00,12.3,33.5
11,11,2025-10-20 04:30:00,12.15,33.5
12,12,2025-10-20 05:30:00,11.99,33.5
13,13,2025-10-20 06:30:00,11.83,33.5
14,14,2025-10-20 07:30:00,11.66,33.5
15,15,2025-10-20 08:30:00,11.5,33.4
16,16,2025-10-20 09:30:00,11.41,33.4
17,17,2025-10-20 10:30:00,11.41,33.4
18,18,2025-10-20 11:30:00,11.55,33.5
19,19,2025-10-20 12:30:00,11.79,33.5
20,20,2025-10-20 13:30:00,11.88,33.6
21,21,2025-10-20 14:30:00,11.91,33.6
22,22,2025-10-20 15:30:00,11.92,33.6
23,23,2025-10-20 16:30:00,11.92,33.6
24,24,2025-10-20 17:30:00,11.87,33.6
25,25,2025-10-20 18:30:00,11.8,33.6
26,26,2025-10-20 19:30:00,11.73,33.5
27,27,2025-10-20 20:30:00,11.68,33.5
28,28,2025-10-20 21:30:00,11.62,33.5
29,29,2025-10-20 22:30:00,11.57,33.4
30,30,2025-10-20 23:30:00,11.54,33.4
31,31,2025-10-21 00:30:00,11.54,33.5
32,32,2025-10-21 01:30:00,11.58,33.5
33,33,2025-10-21 02:30:00,11.6,33.6
34,34,2025-10-21 03:30:00,11.59,33.7
35,35,2025-10-21 04:30:00,11.56,33.7
36,36,2025-10-21 05:30:00,11.55,33.7
37,37,2025-10-21 06:30:00,11.56,33.6
38,38,2025-10-21 07:30:00,11.54,33.5
39,39,2025-10-21 08:30:00,11.48,33.5
40,40,2025-10-21 09:30:00,11.5,33.5
41,41,2025-10-21 10:30:00,11.56,33.5
42,42,2025-10-21 11:30:00,11.65,33.5
43,43,2025-10-21 12:30:00,11.7,33.5
44,44,2025-10-21 13:30:00,11.65,33.5
45,45,2025-10-21 14:30:00,11.71,33.5
46,46,2025-10-21 15:30:00,11.83,33.5
47,47,2025-10-21 16:30:00,11.89,33.5
48,48,2025-10-21 17:30:00,11.9,33.5
49,49,2025-10-21 18:30:00,11.9,33.5
50,50,2025-10-21 19:30:00,11.88,33.5
51,51,2025-10-21 20:30:00,11.86,33.6
52,52,2025-10-21 21:30:00,11.82,33.6
53,53,2025-10-21 22:30:00,11.78,33.6
54,54,2025-10-21 23:30:00,11.7,33.7
55,55,2025-10-22 00:30:00,11.58,33.7
56,56,2025-10-22 01:30:00,11.42,33.8
57,57,2025-10-22 02:30:00,11.25,33.8
58,58,2025-10-22 03:30:00,11.11,33.8
59,59,2025-10-22 04:30:00,11.05,33.8
60,60,2025-10-22 05:30:00,11.12,33.7
61,61,2025-10-22 06:30:00,11.31,33.7
62,62,2025-10-22 07:30:00,11.46,33.6
63,63,2025-10-22 08:30:00,11.42,33.5
64,64,2025-10-22 09:30:00,11.52,33.6
65,65,2025-10-22 10:30:00,11.66,33.6
66,66,2025-10-22 11:30:00,11.77,33.6
67,67,2025-10-22 12:30:00,11.78,33.6
68,68,2025-10-22 13:30:00,11.74,33.6
69,69,2025-10-22 14:30:00,11.45,33.6
70,70,2025-10-22 15:30:00,11.2,33.6
71,71,2025-10-22 16:30:00,11.29,33.6
72,72,2025-10-22 17:30:00,11.37,33.6
73,73,2025-10-22 18:30:00,11.39,33.6
74,74,2025-10-22 19:30:00,11.39,33.6
75,75,2025-10-22 20:30:00,11.39,33.6
76,76,2025-10-22 21:30:00,11.38,33.6
77,77,2025-10-22 22:30:00,11.37,33.6
78,78,2025-10-22 23:30:00,11.37,33.6
79,79,2025-10-23 00:30:00,11.36,33.6
80,80,2025-10-23 01:30:00,11.32,33.6
81,81,2025-10-23 02:30:00,11.23,33.7
82,82,2025-10-23 03:30:00,11.14,33.7
83,83,2025-10-23 04:30:00,11.13,33.7
84,84,2025-10-23 05:30:00,11.23,33.7
85,85,2025-10-23 06:30:00,11.41,33.6
86,86,2025-10-23 07:30:00,11.55,33.6
87,87,2025-10-23 08:30:00,11.63,33.6
88,88,2025-10-23 09:30:00,11.69,33.6
89,89,2025-10-23 10:30:00,11.75,33.6
90,90,2025-10-23 11:30:00,11.8,33.6
91,91,2025-10-23 12:30:00,11.83,33.6
92,92,2025-10-23 13:30:00,11.82,33.6
93,93,2025-10-23 14:30:00,11.76,33.6
94,94,2025-10-23 15:30:00,11.58,33.6
95,95,2025-10-23 16:30:00,11.32,33.7
96,96,2025-10-23 17:30:00,11.41,33.6
97,97,2025-10-23 18:30:00,11.62,33.6
98,98,2025-10-23 19:30:00,11.73,33.6
99,99,2025-10-23 20:30:00,11.79,33.6
100,100,2025-10-23 21:30:00,11.83,33.6
101,101,2025-10-23 22:30:00,11.86,33.6
102,102,2025-10-23 23:30:00,11.88,33.6
103,103,2025-10-24 00:30:00,11.86,33.6
104,104,2025-10-24 01:30:00,11.8,33.7
105,105,2025-10-24 02:30:00,11.68,33.7
106,106,2025-10-24 03:30:00,11.56,33.7
107,107,2025-10-24 04:30:00,11.48,33.7
108,108,2025-10-24 05:30:00,11.53,33.7
109,109,2025-10-24 06:30:00,11.69,33.7
110,110,2025-10-24 07:30:00,11.9,33.6
111,111,2025-10-24 08:30:00,12.0,33.6
112,112,2025-10-24 09:30:00,12.01,33.6
113,113,2025-10-24 10:30:00,12.01,33.6
114,114,2025-10-24 11:30:00,11.99,33.6
115,115,2025-10-24 12:30:00,11.96,33.6
116,116,2025-10-24 13:30:00,11.92,33.6
