N,itm,Date,u,v
1,1,2025-09-28 18:30:00,1.56,-0.45
2,2,2025-09-28 19:30:00,1.62,-0.43
3,3,2025-09-28 20:30:00,1.61,-0.41
4,4,2025-09-28 21:30:00,1.59,-0.39
5,5,2025-09-28 22:30:00,1.57,-0.39
6,6,2025-09-28 23:30:00,1.54,-0.39
7,7,2025-09-29 00:30:00,1.44,-0.36
8,8,2025-09-29 01:30:00,1.37,-0.36
9,9,2025-09-29 02:30:00,1.26,-0.36
10,10,2025-09-29 03:30:00,1.14,-0.38
11,11,2025-09-29 04:30:00,1.0,-0.38
12,12,2025-09-29 05:30:00,0.87,-0.39
13,13,2025-09-29 06:30:00,0.69,-0.37
14,14,2025-09-29 07:30:00,0.51,-0.34
15,15,2025-09-29 08:30:00,0.3,-0.25
16,16,2025-09-29 09:30:00,0.15,-0.15
17,17,2025-09-29 10:30:00,0.11,-0.08
18,18,2025-09-29 11:30:00,0.14,-0.06
19,19,2025-09-29 12:30:00,0.17,-0.04
20,20,2025-09-29 13:30:00,0.3,-0.06
21,21,2025-09-29 14:30:00,0.49,-0.13
22,22,2025-09-29 15:30:00,0.74,-0.26
23,23,2025-09-29 16:30:00,1.04,-0.37
24,24,2025-09-29 17:30:00,1.41,-0.48
25,25,2025-09-29 18:30:00,1.45,-0.47
26,26,2025-09-29 19:30:00,1.44,-0.44
27,27,2025-09-29 20:30:00,1.49,-0.45
28,28,2025-09-29 21:30:00,1.52,-0.43
29,29,2025-09-29 22:30:00,1.54,-0.42
30,30,2025-09-29 23:30:00,1.52,-0.41
31,31,2025-09-30 00:30:00,1.43,-0.4
32,32,2025-09-30 01:30:00,1.36,-0.41
33,33,2025-09-30 02:30:00,1.29,-0.41
34,34,2025-09-30 03:30:00,1.21,-0.4
35,35,2025-09-30 04:30:00,1.11,-0.39
36,36,2025-09-30 05:30:00,1.01,-0.38
37,37,2025-09-30 06:30:00,0.89,-0.37
38,38,2025-09-30 07:30:00,0.78,-0.36
39,39,2025-09-30 08:30:00,0.6,-0.31
40,40,2025-09-30 09:30:00,0.42,-0.25
41,41,2025-09-30 10:30:00,0.29,-0.18
42,42,2025-09-30 11:30:00,0.24,-0.12
43,43,2025-09-30 12:30:00,0.27,-0.09
44,44,2025-09-30 13:30:00,0.33,-0.11
45,45,2025-09-30 14:30:00,0.46,-0.17
46,46,2025-09-30 15:30:00,0.65,-0.27
47,47,2025-09-30 16:30:00,0.89,-0.37
48,48,2025-09-30 17:30:00,1.2,-0.44
49,49,2025-09-30 18:30:00,1.51,-0.56
50,50,2025-09-30 19:30:00,1.51,-0.52
51,51,2025-09-30 20:30:00,1.53,-0.49
52,52,2025-09-30 21:30:00,1.6,-0.49
53,53,2025-09-30 22:30:00,1.64,-0.47
54,54,2025-09-30 23:30:00,1.67,-0.45
55,55,2025-10-01 00:30:00,1.66,-0.43
56,56,2025-10-01 01:30:00,1.61,-0.42
57,57,2025-10-01 02:30:00,1.52,-0.41
58,58,2025-10-01 03:30:00,1.39,-0.4
59,59,2025-10-01 04:30:00,1.25,-0.4
60,60,2025-10-01 05:30:00,1.13,-0.39
61,61,2025-10-01 06:30:00,1.01,-0.38
62,62,2025-10-01 07:30:00,0.9,-0.37
63,63,2025-10-01 08:30:00,0.81,-0.37
64,64,2025-10-01 09:30:00,0.69,-0.35
65,65,2025-10-01 10:30:00,0.54,-0.29
66,66,2025-10-01 11:30:00,0.45,-0.24
67,67,2025-10-01 12:30:00,0.42,-0.2
68,68,2025-10-01 13:30:00,0.45,-0.2
69,69,2025-10-01 14:30:00,0.52,-0.23
70,70,2025-10-01 15:30:00,0.63,-0.27
71,71,2025-10-01 16:30:00,0.79,-0.33
72,72,2025-10-01 17:30:00,1.03,-0.38
73,73,2025-10-01 18:30:00,1.34,-0.49
74,74,2025-10-01 19:30:00,1.43,-0.49
75,75,2025-10-01 20:30:00,1.45,-0.45
76,76,2025-10-01 21:30:00,1.55,-0.48
77,77,2025-10-01 22:30:00,1.64,-0.47
78,78,2025-10-01 23:30:00,1.7,-0.45
79,79,2025-10-02 00:30:00,1.72,-0.43
80,80,2025-10-02 01:30:00,1.71,-0.42
81,81,2025-10-02 02:30:00,1.65,-0.41
82,82,2025-10-02 03:30:00,1.54,-0.41
83,83,2025-10-02 04:30:00,1.4,-0.41
84,84,2025-10-02 05:30:00,1.27,-0.41
85,85,2025-10-02 06:30:00,1.18,-0.41
86,86,2025-10-02 07:30:00,1.09,-0.4
87,87,2025-10-02 08:30:00,1.01,-0.41
88,88,2025-10-02 09:30:00,0.92,-0.4
89,89,2025-10-02 10:30:00,0.77,-0.36
90,90,2025-10-02 11:30:00,0.64,-0.31
91,91,2025-10-02 12:30:00,0.55,-0.28
92,92,2025-10-02 13:30:00,0.49,-0.25
93,93,2025-10-02 14:30:00,0.45,-0.25
94,94,2025-10-02 15:30:00,0.45,-0.27
95,95,2025-10-02 16:30:00,0.51,-0.29
96,96,2025-10-02 17:30:00,0.66,-0.32
97,97,2025-10-02 18:30:00,0.88,-0.37
98,98,2025-10-02 19:30:00,1.18,-0.44
99,99,2025-10-02 20:30:00,1.31,-0.47
100,100,2025-10-02 21:30:00,1.35,-0.46
101,101,2025-10-02 22:30:00,1.42,-0.47
102,102,2025-10-02 23:30:00,1.47,-0.47
103,103,2025-10-03 00:30:00,1.49,-0.46
104,104,2025-10-03 01:30:00,1.49,-0.43
105,105,2025-10-03 02:30:00,1.45,-0.4
106,106,2025-10-03 03:30:00,1.39,-0.38
107,107,2025-10-03 04:30:00,1.3,-0.36
108,108,2025-10-03 05:30:00,1.19,-0.35
109,109,2025-10-03 06:30:00,1.1,-0.33
110,110,2025-10-03 07:30:00,1.01,-0.32
111,111,2025-10-03 08:30:00,0.93,-0.32
112,112,2025-10-03 09:30:00,0.88,-0.33
113,113,2025-10-03 10:30:00,0.83,-0.35
114,114,2025-10-03 11:30:00,0.78,-0.38
115,115,2025-10-03 12:30:00,0.7,-0.38
116,116,2025-10-03 13:30:00,0.59,-0.34
117,117,2025-10-03 14:30:00,0.51,-0.3
118,118,2025-10-03 15:30:00,0.49,-0.28
119,119,2025-10-03 16:30:00,0.51,-0.27
120,120,2025-10-03 17:30:00,0.58,-0.3
