Site,Date,Depth,Temp
4_ris,2025-06-22,80,4.929441221058369
4_ris,2025-06-23,5,15.017395555973051
4_ris,2025-06-23,10,14.972716458141804
4_ris,2025-06-23,15,14.92584002763033
4_ris,2025-06-23,20,14.895077370107174
4_ris,2025-06-23,30,12.988525047898293
4_ris,2025-06-23,40,9.959868170320988
4_ris,2025-06-23,50,8.731559202075005
4_ris,2025-06-23,65,6.723197132349014
4_ris,2025-06-23,80,5.037110522389412
4_ris,2025-06-24,5,15.327951908111572
4_ris,2025-06-24,10,15.250312820076942
4_ris,2025-06-24,15,15.160954624414444
4_ris,2025-06-24,20,15.096499532461166
4_ris,2025-06-24,30,13.263924077153206
4_ris,2025-06-24,40,10.208166763186457
4_ris,2025-06-24,50,8.865596495568752
4_ris,2025-06-24,65,6.607470944523811
4_ris,2025-06-24,80,4.996826089918613
4_ris,2025-06-25,5,15.56819361448288
4_ris,2025-06-25,10,15.507400743663313
4_ris,2025-06-25,15,15.403393663465977
4_ris,2025-06-25,20,15.349192790687084
4_ris,2025-06-25,30,13.123294785618782
4_ris,2025-06-25,40,10.293862737715244
4_ris,2025-06-25,50,8.837031170725822
4_ris,2025-06-25,65,6.447798103094101
4_ris,2025-06-25,80,4.962401211261749
4_ris,2025-06-26,5,15.839930422604084
4_ris,2025-06-26,10,15.700766019523144
4_ris,2025-06-26,15,15.59236427396536
4_ris,2025-06-26,20,15.532303847372532
4_ris,2025-06-26,30,13.193609431385994
4_ris,2025-06-26,40,10.497482232749462
4_ris,2025-06-26,50,8.898556485772133
4_ris,2025-06-26,65,6.310098588466644
4_ris,2025-06-26,80,4.97485276311636
4_ris,2025-06-27,5,16.08749657124281
4_ris,2025-06-27,10,15.85091708600521
4_ris,2025-06-27,15,15.5843073874712
4_ris,2025-06-27,20,15.326487019658089
4_ris,2025-06-27,30,12.697744689881802
4_ris,2025-06-27,40,10.24332408607006
4_ris,2025-06-27,50,8.722037427127361
4_ris,2025-06-27,65,6.254432827234268
4_ris,2025-06-27,80,4.968260765075684
4_ris,2025-06-28,5,16.548203989863396
4_ris,2025-06-28,10,16.12924589216709
4_ris,2025-06-28,15,15.711020238697529
4_ris,2025-06-28,20,15.436353653669356
4_ris,2025-06-28,30,12.941648617386818
4_ris,2025-06-28,40,10.528244890272616
4_ris,2025-06-28,50,8.952757358551025
4_ris,2025-06-28,65,6.284463040530682
4_ris,2025-06-28,80,4.983642093837261
4_ris,2025-06-29,5,16.86828211694956
4_ris,2025-06-29,10,16.678579062223434
4_ris,2025-06-29,15,16.01864681392908
4_ris,2025-06-29,20,15.774010442197325
4_ris,2025-06-29,30,13.330576501786709
4_ris,2025-06-29,40,10.916440330445766
4_ris,2025-06-29,50,9.321176804602146
4_ris,2025-06-29,65,6.5964842811226845
4_ris,2025-06-29,80,5.129398494958878
4_ris,2025-06-30,5,16.841181680560112
4_ris,2025-06-30,10,16.804559469223022
4_ris,2025-06-30,15,16.614123970270157
4_ris,2025-06-30,20,16.32554094493389
4_ris,2025-06-30,30,13.847682125866411
4_ris,2025-06-30,40,11.21601001918316
4_ris,2025-06-30,50,9.681539364159107
4_ris,2025-06-30,65,6.958311729133129
4_ris,2025-06-30,80,5.338145099580288
4_ris,2025-07-01,5,16.822138130664825
4_ris,2025-07-01,10,16.762077704072
4_ris,2025-07-01,15,16.51377911120653
