Date,Depth,Temp,Salinity
2021-10-06 05:00:00,15,18.42,34.14
2021-10-06 05:00:00,20,18.44,34.15
2021-10-06 05:00:00,30,18.42,34.14
2021-10-06 05:00:00,40,17.79,34.14
2021-10-06 05:00:00,50,13.97,34.12
2021-10-06 05:00:00,65,10.63,34.10
2021-10-06 05:00:00,80,8.91,34.05
2021-10-07 02:00:00,5,18.19,34.16
2021-10-07 02:00:00,10,18.20,34.15
2021-10-07 02:00:00,15,18.19,34.15
2021-10-07 02:00:00,20,18.18,34.15
2021-10-07 02:00:00,30,18.17,34.15
2021-10-07 02:00:00,40,16.08,33.77
2021-10-07 02:00:00,50,12.78,34.05
2021-10-07 02:00:00,65,10.76,34.10
2021-10-07 02:00:00,80,9.40,34.11
2021-10-07 05:00:00,5,18.13,34.14
2021-10-07 05:00:00,10,18.13,34.14
2021-10-07 05:00:00,15,18.14,34.14
2021-10-07 05:00:00,20,18.14,34.14
2021-10-07 05:00:00,30,18.14,34.12
2021-10-07 05:00:00,40,15.43,34.15
2021-10-07 05:00:00,50,11.73,34.17
2021-10-07 05:00:00,65,9.66,34.10
2021-10-07 05:00:00,80,8.62,34.08
2021-10-07 07:00:00,5,18.17,34.16
2021-10-07 07:00:00,10,18.17,34.16
2021-10-07 07:00:00,15,18.17,34.17
2021-10-07 07:00:00,20,18.17,34.17
2021-10-07 07:00:00,30,18.00,34.16
2021-10-07 07:00:00,40,12.58,34.14
2021-10-07 07:00:00,50,11.45,34.15
2021-10-07 07:00:00,65,10.60,34.12
2021-10-07 07:00:00,80,9.33,34.04
2021-10-07 08:00:00,5,18.21,34.11
2021-10-07 08:00:00,10,18.21,34.10
2021-10-07 08:00:00,15,18.21,34.11
2021-10-07 08:00:00,20,18.21,34.12
2021-10-07 08:00:00,30,18.05,34.11
2021-10-07 08:00:00,40,12.81,34.13
2021-10-07 08:00:00,50,11.75,34.13
2021-10-07 08:00:00,65,10.78,34.09
2021-10-07 08:00:00,80,8.99,34.04
2021-10-08 02:00:00,5,18.48,34.18
2021-10-08 02:00:00,10,18.45,34.18
2021-10-08 02:00:00,15,18.43,34.18
2021-10-08 02:00:00,20,18.42,34.18
2021-10-08 02:00:00,30,18.41,34.18
2021-10-08 02:00:00,40,15.03,34.41
2021-10-08 02:00:00,50,11.65,34.24
2021-10-08 02:00:00,65,10.47,34.15
2021-10-08 02:00:00,80,9.55,34.10
2021-10-08 05:00:00,5,18.38,34.18
2021-10-08 05:00:00,10,18.38,34.18
2021-10-08 05:00:00,15,18.39,34.17
2021-10-08 05:00:00,20,18.37,34.17
2021-10-08 05:00:00,30,18.32,34.17
2021-10-08 05:00:00,40,16.32,34.12
2021-10-08 05:00:00,50,11.83,34.15
2021-10-08 05:00:00,65,10.10,34.10
2021-10-08 05:00:00,80,8.91,34.06
2021-10-08 06:00:00,40,16.14,34.23
2021-10-08 06:00:00,50,11.86,34.12
2021-10-08 06:00:00,65,10.40,34.13
2021-10-08 06:00:00,80,9.35,34.09
2021-10-08 07:00:00,5,18.57,34.18
2021-10-08 07:00:00,10,18.56,34.18
2021-10-08 07:00:00,15,18.56,34.18
2021-10-08 07:00:00,20,18.55,34.18
2021-10-08 07:00:00,30,18.55,34.18
2021-10-09 02:00:00,5,18.26,34.46
2021-10-09 02:00:00,10,18.26,34.52
2021-10-09 02:00:00,15,18.28,34.48
2021-10-09 02:00:00,20,18.27,34.48
2021-10-09 02:00:00,30,18.23,34.55
2021-10-09 02:00:00,40,14.76,34.34
2021-10-09 02:00:00,50,11.46,34.41
2021-10-09 02:00:00,65,10.24,34.37
2021-10-09 02:00:00,80,9.05,34.31
2021-10-09 05:00:00,5,18.38,34.18
2021-10-09 05:00:00,10,18.39,34.18
2021-10-09 05:00:00,15,18.38,34.17
2021-10-09 05:00:00,20,18.38,34.18
2021-10-09 05:00:00,30,18.21,34.17
2021-10-09 05:00:00,40,12.83,34.16
2021-10-09 05:00:00,50,11.85,34.13
2021-10-09 05:00:00,65,9.83,34.09
2021-10-09 05:00:00,80,8.93,34.06
2021-10-09 08:00:00,5,18.52,34.16
2021-10-09 08:00:00,10,18.52,34.16
2021-10-09 08:00:00,15,18.53,34.17
2021-10-09 08:00:00,20,18.52,34.16
2021-10-09 08:00:00,30,17.91,34.17
2021-10-09 08:00:00,40,12.95,34.14
2021-10-09 08:00:00,50,11.92,34.16
2021-10-09 08:00:00,65,10.83,34.12
2021-10-09 08:00:00,80,9.04,34.06
2021-10-13 02:00:00,5,17.62,34.37
2021-10-13 02:00:00,10,17.62,34.33
2021-10-13 02:00:00,15,17.62,34.33
2021-10-13 02:00:00,20,17.62,34.33
2021-10-13 02:00:00,30,17.60,34.32
2021-10-13 02:00:00,40,16.45,34.29
2021-10-13 02:00:00,50,11.37,34.31
2021-10-13 02:00:00,65,9.90,34.27
2021-10-13 02:00:00,80,8.78,34.23
2021-10-13 03:00:00,100,6.46,34.30
2021-10-13 05:00:00,5,17.72,34.20
2021-10-13 05:00:00,10,17.74,34.19
2021-10-13 05:00:00,15,17.69,34.20
2021-10-13 05:00:00,20,17.73,34.18
2021-10-13 05:00:00,30,17.67,34.19
2021-10-13 05:00:00,40,16.39,34.21
2021-10-13 05:00:00,50,11.29,34.16
2021-10-13 05:00:00,65,9.67,34.13
2021-10-13 05:00:00,80,8.76,34.13
2021-10-13 06:00:00,5,17.51,34.46
2021-10-13 06:00:00,10,17.51,34.46
2021-10-13 06:00:00,15,17.51,34.45
2021-10-13 06:00:00,20,17.51,34.46
2021-10-13 06:00:00,30,17.51,34.46
2021-10-13 06:00:00,40,12.83,34.44
2021-10-13 06:00:00,50,11.60,34.44
2021-10-13 06:00:00,65,9.84,34.37
2021-10-13 06:00:00,80,8.57,34.32
2021-10-13 06:00:00,100,6.56,34.28
2021-10-14 02:00:00,5,17.93,34.39
2021-10-14 02:00:00,10,17.94,34.35
2021-10-14 02:00:00,15,17.94,34.33
2021-10-14 02:00:00,20,17.88,34.36
2021-10-14 02:00:00,30,17.71,34.29
2021-10-14 02:00:00,40,14.96,34.45
2021-10-14 02:00:00,50,11.33,34.31
2021-10-14 02:00:00,65,9.92,34.23
2021-10-14 02:00:00,80,8.95,34.44
2021-10-14 05:00:00,5,17.52,34.15
2021-10-14 05:00:00,10,17.52,34.15
2021-10-14 05:00:00,15,17.52,34.15
2021-10-14 05:00:00,20,17.51,34.14
2021-10-14 05:00:00,30,17.50,34.14
2021-10-14 05:00:00,40,14.32,34.18
2021-10-14 05:00:00,50,10.86,34.13
2021-10-14 05:00:00,65,9.96,34.10
2021-10-14 05:00:00,80,9.16,34.08
2021-10-14 07:00:00,5,17.92,34.21
2021-10-14 07:00:00,10,17.91,34.23
2021-10-14 07:00:00,15,17.86,34.37
2021-10-14 07:00:00,20,17.91,34.26
2021-10-14 07:00:00,30,17.87,34.15
2021-10-14 07:00:00,40,15.72,34.34
2021-10-14 07:00:00,50,12.30,34.30
2021-10-14 07:00:00,65,9.90,34.33
2021-10-14 07:00:00,80,9.22,34.25
2021-10-16 02:00:00,5,17.69,34.26
2021-10-16 02:00:00,10,17.71,34.27
2021-10-16 02:00:00,15,17.74,34.25
2021-10-16 02:00:00,20,17.73,34.24
2021-10-16 02:00:00,30,17.69,34.24
2021-10-16 02:00:00,40,17.61,34.27
2021-10-16 02:00:00,50,14.24,34.28
2021-10-16 02:00:00,65,11.67,34.26
2021-10-16 02:00:00,80,10.08,34.22
2021-10-16 03:00:00,5,17.51,34.81
2021-10-16 03:00:00,10,17.51,34.78
2021-10-16 03:00:00,15,17.51,34.76
2021-10-16 03:00:00,20,17.51,34.75
2021-10-16 03:00:00,30,17.51,34.73
2021-10-16 03:00:00,40,17.08,34.73
2021-10-16 03:00:00,50,12.54,34.71
2021-10-16 03:00:00,65,10.96,34.69
2021-10-16 03:00:00,80,9.75,34.67
2021-10-16 05:00:00,5,17.52,34.38
2021-10-16 05:00:00,10,17.52,34.40
2021-10-16 05:00:00,15,17.52,34.38
2021-10-16 05:00:00,20,17.53,34.36
2021-10-16 05:00:00,30,17.53,34.36
2021-10-16 05:00:00,40,17.37,34.38
2021-10-16 05:00:00,50,13.25,34.39
2021-10-16 05:00:00,65,10.99,34.45
