Site,Date,Depth,chl,Source
4_ris,2020-02-02,5,0.4211998879909515,MY
4_ris,2020-02-02,10,0.4205273687839508,MY
4_ris,2020-02-02,15,0.4191909730434418,MY
4_ris,2020-02-02,20,0.4162298142910003,MY
4_ris,2020-02-02,30,0.401166558265686,MY
4_ris,2020-02-02,40,0.3762974441051483,MY
4_ris,2020-02-02,50,0.3665452301502228,MY
4_ris,2020-02-03,5,0.4376026391983032,MY
4_ris,2020-02-03,10,0.4368413984775543,MY
4_ris,2020-02-03,15,0.4349059760570526,MY
4_ris,2020-02-03,20,0.4297076761722564,MY
4_ris,2020-02-03,30,0.408296674489975,MY
4_ris,2020-02-03,40,0.3904462158679962,MY
4_ris,2020-02-03,50,0.378229409456253,MY
4_ris,2020-02-04,5,0.4575956165790558,MY
4_ris,2020-02-04,10,0.4570849537849426,MY
4_ris,2020-02-04,15,0.4562263190746307,MY
4_ris,2020-02-04,20,0.4514649510383606,MY
4_ris,2020-02-04,30,0.4266897141933441,MY
4_ris,2020-02-04,40,0.4014503061771393,MY
4_ris,2020-02-04,50,0.3837977647781372,MY
4_ris,2020-02-05,5,0.4786074161529541,MY
4_ris,2020-02-05,10,0.4777770638465881,MY
4_ris,2020-02-05,15,0.4766237735748291,MY
4_ris,2020-02-05,20,0.4729792773723602,MY
4_ris,2020-02-05,30,0.4408324956893921,MY
4_ris,2020-02-05,40,0.4100180268287658,MY
4_ris,2020-02-05,50,0.3837120234966278,MY
4_ris,2020-02-06,5,0.4646300971508026,MY
4_ris,2020-02-06,10,0.4634190499782562,MY
4_ris,2020-02-06,15,0.4619385004043579,MY
4_ris,2020-02-06,20,0.4565571844577789,MY
4_ris,2020-02-06,30,0.4162952899932861,MY
4_ris,2020-02-06,40,0.3896138072013855,MY
4_ris,2020-02-06,50,0.3769163191318512,MY
4_ris,2020-02-07,5,0.4689174592494964,MY
4_ris,2020-02-07,10,0.4682882726192474,MY
4_ris,2020-02-07,15,0.4675993323326111,MY
4_ris,2020-02-07,20,0.464532196521759,MY
4_ris,2020-02-07,30,0.4270914793014526,MY
4_ris,2020-02-07,40,0.4003103971481323,MY
4_ris,2020-02-07,50,0.3898186981678009,MY
4_ris,2020-02-08,5,0.4753264486789703,MY
4_ris,2020-02-08,10,0.4749132096767425,MY
4_ris,2020-02-08,15,0.4744922816753387,MY
4_ris,2020-02-08,20,0.4737643301486969,MY
4_ris,2020-02-08,30,0.4579552114009857,MY
4_ris,2020-02-08,40,0.4228870570659637,MY
4_ris,2020-02-08,50,0.4056540429592132,MY
4_ris,2020-02-09,5,0.4858313202857971,MY
4_ris,2020-02-09,10,0.4853240251541137,MY
4_ris,2020-02-09,15,0.4847805500030517,MY
4_ris,2020-02-09,20,0.4839827120304107,MY
4_ris,2020-02-09,30,0.4802232384681701,MY
4_ris,2020-02-09,40,0.4586936831474304,MY
4_ris,2020-02-09,50,0.4343465864658355,MY
4_ris,2020-02-10,5,0.4911507666110992,MY
4_ris,2020-02-10,10,0.4907149970531463,MY
4_ris,2020-02-10,15,0.4902658760547638,MY
4_ris,2020-02-10,20,0.489624947309494,MY
4_ris,2020-02-10,30,0.4869700074195862,MY
4_ris,2020-02-10,40,0.4764973521232605,MY
4_ris,2020-02-10,50,0.4484767317771911,MY
4_ris,2020-02-11,5,0.4958488941192627,MY
4_ris,2020-02-11,10,0.4956518709659576,MY
4_ris,2020-02-11,15,0.4953844845294952,MY
4_ris,2020-02-11,20,0.4948532283306122,MY
4_ris,2020-02-11,30,0.4921341240406036,MY
4_ris,2020-02-11,40,0.4797585308551788,MY
4_ris,2020-02-11,50,0.4448078572750091,MY
4_ris,2020-02-12,5,0.4873230755329132,MY
4_ris,2020-02-12,10,0.4869808554649353,MY
4_ris,2020-02-12,15,0.486553817987442,MY
4_ris,2020-02-12,20,0.4858101010322571,MY
4_ris,2020-02-12,30,0.4815099537372589,MY
4_ris,2020-02-12,40,0.4600183665752411,MY
4_ris,2020-02-12,50,0.4322338998317718,MY
4_ris,2020-02-13,5,0.4970565736293793,MY
4_ris,2020-02-13,10,0.4971524775028229,MY
4_ris,2020-02-13,15,0.497125506401062,MY
4_ris,2020-02-13,20,0.4947121441364288,MY
4_ris,2020-02-13,30,0.4748218357563019,MY
4_ris,2020-02-13,40,0.4447331130504608,MY
4_ris,2020-02-13,50,0.4172395765781402,MY
4_ris,2020-02-14,5,0.5322389602661133,MY
4_ris,2020-02-14,10,0.5320635437965393,MY
4_ris,2020-02-14,15,0.5296241044998169,MY
4_ris,2020-02-14,20,0.5220922827720642,MY
4_ris,2020-02-14,30,0.4683176875114441,MY
4_ris,2020-02-14,40,0.4234949052333832,MY
4_ris,2020-02-14,50,0.3959194123744964,MY
4_ris,2020-02-15,5,0.549531102180481,MY
4_ris,2020-02-15,10,0.5481980443000793,MY
